Time,Coast,East,FarWest,North,NorthCentral,Northwest,South,SouthCentral,West,
05/22/17,9,0,0,37.37667943,6.065004659,0.116076644,0,0,7.272201758,7.69588151
05/22/17,10,0,0,63.16081155,10.24892051,0.196151589,0,0,12.28889703,13.00485033
05/22/17,11,0,0,68.00119257,11.034355,0.211183828,0,0,13.23066681,14.00148779
05/22/17,12,0,0,82.72825405,13.42407228,0.256920044,0,0,16.09604073,17.03379889
05/22/17,13,0,0,107.4752971,17.43970271,0.333774215,0,0,20.91095454,22.12923043
05/22/17,14,0,0,99.25255132,16.10542176,0.308237737,0,0,19.31109422,20.43616196
05/22/17,15,0,0,86.16318298,13.98144817,0.267587525,0,0,16.76435843,17.74105289
05/22/17,16,0,0,93.92381087,15.2407426,0.291688854,0,0,18.27430668,19.338971
05/22/17,17,0,0,67.39469835,10.93594096,0.209300305,0,0,13.11266414,13.87661025
05/22/17,18,0,0,23.71121273,3.847549271,0.073637307,0,0,4.61337726,4.882153429
05/22/17,19,0,0,28.72200277,4.660635542,0.089198766,0,0,5.588302713,5.91387821
05/22/17,20,0,0,11.25929072,1.827012237,0.034966741,0,0,2.190666347,2.318294953
05/22/17,21,0,0,0,0,0,0,0,0,0
05/22/17,22,0,0,0,0,0,0,0,0,0
05/22/17,23,0,0,0,0,0,0,0,0,0
05/23/17,0,0,0,0,0,0,0,0,0,0
05/23/17,1,0,0,0,0,0,0,0,0,0
05/23/17,2,0,0,0,0,0,0,0,0,0
05/23/17,3,0,0,0,0,0,0,0,0,0
05/23/17,4,0,0,0,0,0,0,0,0,0
05/23/17,5,0,0,0,0,0,0,0,0,0
05/23/17,6,0,0,0,0,0,0,0,0,0
05/23/17,7,0,0,1.043996549,0.169406272,0.003242225,0,0,0.203125416,0.214959538
05/23/17,8,0,0,12.62919955,2.049303343,0.039221117,0,0,2.457202956,2.600360032
05/23/17,9,0,0,24.12270472,3.914320875,0.074915232,0,0,4.693439288,4.966879885
05/23/17,10,0,0,46.85394028,7.60285211,0.145509131,0,0,9.116147076,9.647255405
05/23/17,11,0,0,36.6285761,5.943612116,0.113753342,0,0,7.126646872,7.54184657
05/23/17,12,0,0,56.43499919,9.15754257,0.175263973,0,0,10.98028789,11.62000139
05/23/17,13,0,0,62.30806716,10.11054816,0.193503314,0,0,12.12298263,12.82926973
05/23/17,14,0,0,39.31085143,6.378857103,0.12208339,0,0,7.648524354,8.094128726
05/23/17,15,0,0,50.67783461,8.22334428,0.15738458,0,0,9.860143908,10.43459762
05/23/17,16,0,0,51.9267514,8.426002362,0.161263203,0,0,10.10313967,10.69175037
05/23/17,17,0,0,74.26727936,12.05113462,0.230643725,0,0,14.44982935,15.29167895
05/23/17,18,0,0,92.43534192,14.99921309,0.287066279,0,0,17.9847024,19.03249431
05/23/17,19,0,0,69.19251721,11.22766778,0.214883594,0,0,13.46245715,14.24678227
05/23/17,20,0,0,11.03921822,1.791301714,0.034283286,0,0,2.147847893,2.272981888
05/23/17,21,0,0,0,0,0,0,0,0,0
05/23/17,22,0,0,0,0,0,0,0,0,0
05/23/17,23,0,0,0,0,0,0,0,0,0
05/24/17,0,0,0,0,0,0,0,0,0,0
05/24/17,1,0,0,0,0,0,0,0,0,0
05/24/17,2,0,0,0,0,0,0,0,0,0
05/24/17,3,0,0,0,0,0,0,0,0,0
05/24/17,4,0,0,0,0,0,0,0,0,0
05/24/17,5,0,0,0,0,0,0,0,0,0
05/24/17,6,0,0,0,0,0,0,0,0,0
05/24/17,7,0,0,4.843065843,0.785870156,0.015040577,0,0,0.942292159,0.997190265
05/24/17,8,0,0,71.55856133,11.61159885,0.222231557,0,0,13.92280704,14.73395222
05/24/17,9,0,0,117.658869,19.09216119,0.365400214,0,0,22.89232342,24.2260342
05/24/17,10,0,0,120.4538954,19.54570197,0.37408042,0,0,23.43613834,24.80153188
05/24/17,11,0,0,121.4442204,19.70639911,0.377155964,0,0,23.62882114,25.00544041
05/24/17,12,0,0,121.8654362,19.77474858,0.378464088,0,0,23.71077509,25.09216901
05/24/17,13,0,0,122.4014481,19.86172566,0.380128721,0,0,23.81506435,25.20253419
05/24/17,14,0,0,120.7371168,19.59165948,0.37495999,0,0,23.49124338,24.85984734
05/24/17,15,0,0,121.9602404,19.79013217,0.378758511,0,0,23.72922068,25.11168925
05/24/17,16,0,0,120.4237077,19.54080351,0.37398667,0,0,23.43026487,24.79531622
05/24/17,17,0,0,116.7296429,18.94137839,0.362514419,0,0,22.71152834,24.03470597
05/24/17,18,0,0,108.7804432,17.65148496,0.337827463,0,0,21.16489058,22.39796082
05/24/17,19,0,0,69.90992388,11.34407926,0.217111565,0,0,13.60203954,14.39449675
05/24/17,20,0,0,12.55379522,2.037067703,0.038986942,0,0,2.442531897,2.584834234
05/24/17,21,0,0,0,0,0,0,0,0,0
05/24/17,22,0,0,0,0,0,0,0,0,0
05/24/17,23,0,0,0,0,0,0,0,0,0
05/25/17,0,0,0,0,0,0,0,0,0,0
05/25/17,1,0,0,0,0,0,0,0,0,0
05/25/17,2,0,0,0,0,0,0,0,0,0
05/25/17,3,0,0,0,0,0,0,0,0,0
05/25/17,4,0,0,0,0,0,0,0,0,0
05/25/17,5,0,0,0,0,0,0,0,0,0
05/25/17,6,0,0,0,0,0,0,0,0,0
05/25/17,7,0,0,5.358177711,0.869455855,0.016640303,0,0,1.042515011,1.103252119
05/25/17,8,0,0,71.67346398,11.63024377,0.222588397,0,0,13.9451631,14.75761075
05/25/17,9,0,0,113.9716164,18.49384149,0.353949119,0,0,22.17491233,23.46682662
05/25/17,10,0,0,118.2722662,19.19169537,0.367305175,0,0,23.01166918,24.35233307
05/25/17,11,0,0,107.6288755,17.46462343,0.334251166,0,0,20.94083556,22.16085232
05/25/17,12,0,0,113.2521387,18.37709393,0.351714716,0,0,22.03492698,23.3186857
05/25/17,13,0,0,123.9608879,20.11477141,0.384971702,0,0,24.11847711,25.52362382
05/25/17,14,0,0,127.7283767,20.72611082,0.396671977,0,0,24.85149938,26.2993521
05/25/17,15,0,0,108.1055505,17.54197209,0.335731523,0,0,21.03357993,22.25899999
05/25/17,16,0,0,101.0234249,16.39277624,0.313737344,0,0,19.65564462,20.80078593
05/25/17,17,0,0,87.24067852,14.15629023,0.270933784,0,0,16.97400158,17.96290989
05/25/17,18,0,0,88.45556881,14.35342693,0.274706735,0,0,17.21037697,18.21305656
05/25/17,19,0,0,48.82290961,7.922351015,0.151623943,0,0,9.499240021,10.05266741
05/25/17,20,0,0,5.260073724,0.853536808,0.016335633,0,0,1.023427388,1.083052447
05/25/17,21,0,0,0,0,0,0,0,0,0
05/25/17,22,0,0,0,0,0,0,0,0,0
05/25/17,23,0,0,0,0,0,0,0,0,0
05/26/17,0,0,0,0,0,0,0,0,0,0
05/26/17,1,0,0,0,0,0,0,0,0,0
05/26/17,2,0,0,0,0,0,0,0,0,0
05/26/17,3,0,0,0,0,0,0,0,0,0
05/26/17,4,0,0,0,0,0,0,0,0,0
05/26/17,5,0,0,0,0,0,0,0,0,0
05/26/17,6,0,0,0,0,0,0,0,0,0
05/26/17,7,0,0,3.790274645,0.615036802,0.011771039,0,0,0.73745561,0.780419904
05/26/17,8,0,0,46.17650005,7.492925862,0.14340528,0,0,8.98434077,9.507770041
05/26/17,9,0,0,76.67239136,12.44140512,0.238113017,0,0,14.91778049,15.786893
05/26/17,10,0,0,96.19215079,15.6088195,0.298733388,0,0,18.71564673,19.80602359
05/26/17,11,0,0,96.92888704,15.72836754,0.301021388,0,0,18.85898998,19.95771805
05/26/17,12,0,0,102.0094461,16.55277503,0.316799522,0,0,19.84749005,21.00380831
05/26/17,13,0,0,119.2393774,19.34862568,0.370308626,0,0,23.19983539,24.55146187
05/26/17,14,0,0,118.4554741,19.22142398,0.367874143,0,0,23.04731507,24.39005569
05/26/17,15,0,0,116.2926055,18.8704616,0.36115716,0,0,22.62649606,23.9447197
05/26/17,16,0,0,116.6856364,18.93423759,0.362377753,0,0,22.70296622,24.02564502
05/26/17,17,0,0,106.7911333,17.32868545,0.331649482,0,0,20.77784007,21.98836068
05/26/17,18,0,0,89.3554215,14.4994434,0.277501309,0,0,17.38545701,18.39833679
05/26/17,19,0,0,47.15217857,7.651246367,0.146435337,0,0,9.174173874,9.708662854
05/26/17,20,0,0,10.89982453,1.768682708,0.033850387,0,0,2.12072673,2.244280642
05/26/17,21,0,0,0,0,0,0,0,0,0
05/26/17,22,0,0,0,0,0,0,0,0,0
05/26/17,23,0,0,0,0,0,0,0,0,0
05/27/17,0,0,0,0,0,0,0,0,0,0
05/27/17,1,0,0,0,0,0,0,0,0,0
05/27/17,2,0,0,0,0,0,0,0,0,0
05/27/17,3,0,0,0,0,0,0,0,0,0
05/27/17,4,0,0,0,0,0,0,0,0,0
05/27/17,5,0,0,0,0,0,0,0,0,0
05/27/17,6,0,0,0,0,0,0,0,0,0
05/27/17,7,0,0,3.39567712,0.551006613,0.010545581,0,0,0.660680657,0.699172028
05/27/17,8,0,0,52.70562226,8.552387464,0.163682057,0,0,10.25468085,10.85212036
05/27/17,9,0,0,94.10200613,15.26965783,0.292242255,0,0,18.30897728,19.37566151
05/27/17,10,0,0,98.40821137,15.96841318,0.305615563,0,0,19.14681504,20.26231184
05/27/17,11,0,0,113.7240896,18.45367604,0.353180403,0,0,22.12675222,23.41586069
05/27/17,12,0,0,122.1257127,19.81698289,0.3792724,0,0,23.76141585,25.14576011
05/27/17,13,0,0,122.4624512,19.87162445,0.380318171,0,0,23.82693344,25.21509476
05/27/17,14,0,0,123.960149,20.11465151,0.384969407,0,0,24.11833335,25.52347168
05/27/17,15,0,0,124.4990284,20.20209389,0.386642945,0,0,24.22318052,25.63442727
05/27/17,16,0,0,121.6352445,19.73739605,0.377749207,0,0,23.6659878,25.0447724
05/27/17,17,0,0,115.7890567,18.78875222,0.359593344,0,0,22.528523,23.8410387
05/27/17,18,0,0,96.13028489,15.5987807,0.298541257,0,0,18.70360978,19.79328537
05/27/17,19,0,0,59.19354611,9.605163926,0.183830889,0,0,11.51700517,12.18798791
05/27/17,20,0,0,12.7020851,2.061130269,0.039447469,0,0,2.471383949,2.615367212
05/27/17,21,0,0,0,0,0,0,0,0,0
05/27/17,22,0,0,0,0,0,0,0,0,0
05/27/17,23,0,0,0,0,0,0,0,0,0
05/28/17,0,0,0,0,0,0,0,0,0,0
05/28/17,1,0,0,0,0,0,0,0,0,0
05/28/17,2,0,0,0,0,0,0,0,0,0
05/28/17,3,0,0,0,0,0,0,0,0,0
05/28/17,4,0,0,0,0,0,0,0,0,0
05/28/17,5,0,0,0,0,0,0,0,0,0
05/28/17,6,0,0,0,0,0,0,0,0,0
05/28/17,7,0,0,3.889380012,0.63111834,0.01207882,0,0,0.756738067,0.80082576
05/28/17,8,0,0,32.83240174,5.327617984,0.101963981,0,0,6.388043382,6.760211911
05/28/17,9,0,0,52.0833761,8.451417396,0.161749615,0,0,10.13361339,10.72399949
05/28/17,10,0,0,59.40899617,9.640124378,0.184499988,0,0,11.55892425,12.23234921
05/28/17,11,0,0,82.37198487,13.36626152,0.255813618,0,0,16.02672314,16.96044285
05/28/17,12,0,0,85.4183929,13.86059326,0.265274512,0,0,16.61944818,17.58770015
05/28/17,13,0,0,78.14305132,12.68004482,0.242680284,0,0,15.20391977,16.0897028
05/28/17,14,0,0,86.2312264,13.99248938,0.26779884,0,0,16.77759731,17.75506308
05/28/17,15,0,0,83.66073974,13.57538401,0.259815962,0,0,16.27747001,17.22579828
05/28/17,16,0,0,90.65311343,14.71001608,0.281531408,0,0,17.63794272,18.66553236
05/28/17,17,0,0,72.93552644,11.83503496,0.226507846,0,0,14.19071656,15.0174702
05/28/17,18,0,0,68.27989117,11.07957861,0.212049351,0,0,13.28489187,14.058872
05/28/17,19,0,0,50.41293054,8.18035907,0.156561896,0,0,9.808602789,10.38005371
05/28/17,20,0,0,11.03254767,1.790219304,0.03426257,0,0,2.146550036,2.271608418
05/28/17,21,0,0,0,0,0,0,0,0,0
05/28/17,22,0,0,0,0,0,0,0,0,0
05/28/17,23,0,0,0,0,0,0,0,0,0
05/29/17,0,0,0,0,0,0,0,0,0,0
05/29/17,1,0,0,0,0,0,0,0,0,0
05/29/17,2,0,0,0,0,0,0,0,0,0
05/29/17,3,0,0,0,0,0,0,0,0,0
05/29/17,4,0,0,0,0,0,0,0,0,0
05/29/17,5,0,0,0,0,0,0,0,0,0
05/29/17,6,0,0,0,0,0,0,0,0,0
05/29/17,7,0,0,2.422439464,0.39308218,0.007523104,0,0,0.471322461,0.49878179
05/29/17,8,0,0,46.43621074,7.535068357,0.144211835,0,0,9.034871437,9.561244633
05/29/17,9,0,0,93.74767074,15.21216086,0.291141835,0,0,18.24003594,19.30270363
05/29/17,10,0,0,94.3230551,15.3055268,0.292928743,0,0,18.35198572,19.42117563
05/29/17,11,0,0,98.9504761,16.0564049,0.307299615,0,0,19.25232089,20.37396449
05/29/17,12,0,0,112.0676979,18.18489818,0.348036329,0,0,21.804476,23.0748086
05/29/17,13,0,0,118.3813579,19.20939736,0.367643969,0,0,23.03289464,24.37479512
05/29/17,14,0,0,118.5399873,19.23513769,0.368136607,0,0,23.0637584,24.40745701
05/29/17,15,0,0,116.4399776,18.89437525,0.361614837,0,0,22.65516956,23.97506372
05/29/17,16,0,0,119.1740405,19.33802366,0.370105716,0,0,23.18712311,24.53800897
05/29/17,17,0,0,107.2940734,17.41029608,0.333211408,0,0,20.87569472,22.09191636
05/29/17,18,0,0,75.91505464,12.3185143,0.235761039,0,0,14.77042911,15.6309569
05/29/17,19,0,0,36.06353571,5.851924661,0.111998558,0,0,7.016709666,7.425504403
05/29/17,20,0,0,4.997657136,0.810955234,0.015520674,0,0,0.972370247,1.029020708
05/29/17,21,0,0,0,0,0,0,0,0,0
05/29/17,22,0,0,0,0,0,0,0,0,0
05/29/17,23,0,0,0,0,0,0,0,0,0
05/30/17,0,0,0,0,0,0,0,0,0,0
05/30/17,1,0,0,0,0,0,0,0,0,0
05/30/17,2,0,0,0,0,0,0,0,0,0
05/30/17,3,0,0,0,0,0,0,0,0,0
05/30/17,4,0,0,0,0,0,0,0,0,0
05/30/17,5,0,0,0,0,0,0,0,0,0
05/30/17,6,0,0,0,0,0,0,0,0,0
05/30/17,7,0,0,4.157638838,0.674647917,0.012911922,0,0,0.808931904,0.856060419
05/30/17,8,0,0,43.50306024,7.059114589,0.135102672,0,0,8.464182373,8.957307124
05/30/17,9,0,0,73.58654121,11.94067322,0.228529631,0,0,14.31738139,15.15151454
05/30/17,10,0,0,81.4776551,13.22114124,0.253036196,0,0,15.85271768,16.77629979
05/30/17,11,0,0,94.68016026,15.36347321,0.294037765,0,0,18.42146596,19.4947038
05/30/17,12,0,0,105.3045183,17.08745678,0.327032666,0,0,20.4885965,21.68226573
05/30/17,13,0,0,109.7771188,17.81321259,0.340922729,0,0,21.35880898,22.60317694
05/30/17,14,0,0,107.7912799,17.49097632,0.334755528,0,0,20.9724338,22.19429148
05/30/17,15,0,0,88.61604449,14.37946685,0.275205107,0,0,17.24159996,18.2460986
05/30/17,16,0,0,49.31985166,8.002988351,0.153167241,0,0,9.59592766,10.15498809
05/30/17,17,0,0,46.33934634,7.519350455,0.143911013,0,0,9.016024995,9.541300194
05/30/17,18,0,0,36.36897653,5.901487652,0.112947132,0,0,7.076137825,7.488394858
05/30/17,19,0,0,34.5209571,5.601614933,0.107207941,0,0,6.716577522,7.107886508
05/30/17,20,0,0,4.102021352,0.66562303,0.012739197,0,0,0.798110676,0.844608744
05/30/17,21,0,0,0,0,0,0,0,0,0
05/30/17,22,0,0,0,0,0,0,0,0,0
05/30/17,23,0,0,0,0,0,0,0,0,0
05/31/17,0,0,0,0,0,0,0,0,0,0
05/31/17,1,0,0,0,0,0,0,0,0,0
05/31/17,2,0,0,0,0,0,0,0,0,0
05/31/17,3,0,0,0,0,0,0,0,0,0
05/31/17,4,0,0,0,0,0,0,0,0,0
05/31/17,5,0,0,0,0,0,0,0,0,0
05/31/17,6,0,0,0,0,0,0,0,0,0
05/31/17,7,0,0,3.168389952,0.514125388,0.00983972,0,0,0.61645848,0.652373459
05/31/17,8,0,0,24.64630469,3.999283914,0.076541319,0,0,4.79531363,5.074689444
05/31/17,9,0,0,52.18868901,8.468506213,0.162076674,0,0,10.15410362,10.74568348
05/31/17,10,0,0,50.62083001,8.21409431,0.157207547,0,0,9.849052795,10.42286034
05/31/17,11,0,0,60.49712051,9.816691139,0.187879256,0,0,11.7706354,12.45639469
05/31/17,12,0,0,100.0362279,16.23258667,0.310671515,0,0,19.46357043,20.59752146
05/31/17,13,0,0,77.29267628,12.54205694,0.240039367,0,0,15.03846636,15.91461005
05/31/17,14,0,0,87.56256037,14.20852105,0.271933417,0,0,17.03662859,18.02918557
05/31/17,15,0,0,69.72980952,11.31485263,0.216552203,0,0,13.56699555,14.35741109
05/31/17,16,0,0,58.24926482,9.451938158,0.180898338,0,0,11.33328087,11.99355981
05/31/17,17,0,0,42.39636246,6.879533971,0.131665722,0,0,8.248857479,8.729437364
05/31/17,18,0,0,46.2952211,7.512190381,0.143773979,0,0,9.007439758,9.53221478
05/31/17,19,0,0,27.40555794,4.447019884,0.085110428,0,0,5.332168339,5.642821403
05/31/17,20,0,0,4.222801368,0.685221651,0.01311429,0,0,0.821610266,0.869477425
05/31/17,21,0,0,0,0,0,0,0,0,0
05/31/17,22,0,0,0,0,0,0,0,0,0
05/31/17,23,0,0,0,0,0,0,0,0,0
06/01/17,0,0,0,0,0,0,0,0,0,0
06/01/17,1,0,0,0,0,0,0,0,0,0
06/01/17,2,0,0,0,0,0,0,0,0,0
06/01/17,3,0,0,0,0,0,0,0,0,0
06/01/17,4,0,0,0,0,0,0,0,0,0
06/01/17,5,0,0,0,0,0,0,0,0,0
06/01/17,6,0,0,0,0,0,0,0,0,0
06/01/17,7,0,0,2.907007314,0.471711591,0.009027973,0,0,0.56560251,0.598554612
06/01/17,8,0,0,32.37162306,5.252848773,0.100532991,0,0,6.298391878,6.665337295
06/01/17,9,0,0,75.60269293,12.26782828,0.234790972,0,0,14.70965439,15.56664143
06/01/17,10,0,0,90.39308598,14.66782218,0.280723869,0,0,17.58735042,18.61199255
06/01/17,11,0,0,96.79880786,15.70725997,0.300617416,0,0,18.83368109,19.93093466
06/01/17,12,0,0,96.12398156,15.59775788,0.298521682,0,0,18.70238337,19.79198751
06/01/17,13,0,0,111.77343,18.13714819,0.347122453,0,0,21.7472217,23.01421866
06/01/17,14,0,0,86.91947362,14.10416924,0.269936253,0,0,16.91150628,17.89677361
06/01/17,15,0,0,74.26833949,12.05130664,0.230647017,0,0,14.45003562,15.29189723
06/01/17,16,0,0,60.63439393,9.838966095,0.188305571,0,0,11.79734404,12.48465937
06/01/17,17,0,0,54.18897063,8.793086073,0.168288729,0,0,10.54328885,11.15754271
06/01/17,18,0,0,38.06834207,6.177238737,0.118224665,0,0,7.406775251,7.838295277
06/01/17,19,0,0,18.71175528,3.036301905,0.058111041,0,0,3.640656735,3.852762035
06/01/17,20,0,0,2.851006009,0.462624422,0.008854056,0,0,0.554706604,0.587023908
06/01/17,21,0,0,0,0,0,0,0,0,0
06/01/17,22,0,0,0,0,0,0,0,0,0
06/01/17,23,0,0,0,0,0,0,0,0,0